"StandStroom","Soort","Instrument","Looptijd","Definitie","Periode","waarde"
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Opgenomen deposito's met opzegtermijn ","> 3 maanden ","01 ","1987-07",218
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Opgenomen deposito's met opzegtermijn ","> 3 maanden ","01 ","1987-08",218
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Opgenomen deposito's met opzegtermijn ","> 3 maanden ","02 ","1987-08",218
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Opgenomen deposito's met opzegtermijn ","> 3 maanden ","02 ","1987-09",218
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Opgenomen deposito's met opzegtermijn ","> 3 maanden ","02 ","1987-10",218
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Opgenomen deposito's met opzegtermijn ","> 3 maanden ","02 ","1987-11",217
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Opgenomen deposito's met opzegtermijn ","> 3 maanden ","03 ","1987-11",217
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Opgenomen deposito's met opzegtermijn ","> 3 maanden ","03 ","1987-12",217
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Opgenomen deposito's met opzegtermijn ","> 3 maanden ","04 ","1987-12",217
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Opgenomen deposito's met opzegtermijn ","> 3 maanden ","04 ","1988-01",219
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Opgenomen deposito's met opzegtermijn ","> 3 maanden ","04 ","1988-02",221
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Opgenomen deposito's met opzegtermijn ","> 3 maanden ","04 ","1988-03",223
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Opgenomen deposito's met opzegtermijn ","> 3 maanden ","04 ","1988-04",225
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Opgenomen deposito's met opzegtermijn ","> 3 maanden ","04 ","1988-05",226
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Opgenomen deposito's met opzegtermijn ","> 3 maanden ","04 ","1988-06",230
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Opgenomen deposito's met opzegtermijn ","> 3 maanden ","04 ","1988-07",231
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Opgenomen deposito's met opzegtermijn ","> 3 maanden ","04 ","1988-08",232
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Opgenomen deposito's met opzegtermijn ","> 3 maanden ","04 ","1988-09",232
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Opgenomen deposito's met opzegtermijn ","> 3 maanden ","04 ","1988-10",235
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Opgenomen deposito's met opzegtermijn ","> 3 maanden ","04 ","1988-11",235
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Opgenomen deposito's met opzegtermijn ","> 3 maanden ","04 ","1988-12",235
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Opgenomen deposito's met opzegtermijn ","> 3 maanden ","05 ","1988-12",235
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Opgenomen deposito's met opzegtermijn ","> 3 maanden ","05 ","1989-01",236
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Opgenomen deposito's met opzegtermijn ","> 3 maanden ","05 ","1989-02",237
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Opgenomen deposito's met opzegtermijn ","> 3 maanden ","05 ","1989-03",236
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Opgenomen deposito's met opzegtermijn ","> 3 maanden ","05 ","1989-04",235
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Opgenomen deposito's met opzegtermijn ","> 3 maanden ","05 ","1989-05",236
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Opgenomen deposito's met opzegtermijn ","> 3 maanden ","05 ","1989-06",237
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Opgenomen deposito's met opzegtermijn ","> 3 maanden ","05 ","1989-07",237
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Opgenomen deposito's met opzegtermijn ","> 3 maanden ","05 ","1989-08",237
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Opgenomen deposito's met opzegtermijn ","> 3 maanden ","05 ","1989-09",236
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Opgenomen deposito's met opzegtermijn ","> 3 maanden ","05 ","1989-10",234
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Opgenomen deposito's met opzegtermijn ","> 3 maanden ","05 ","1989-11",231
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Opgenomen deposito's met opzegtermijn ","> 3 maanden ","05 ","1989-12",229
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Opgenomen deposito's met opzegtermijn ","> 3 maanden ","05 ","1990-01",225
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Opgenomen deposito's met opzegtermijn ","> 3 maanden ","05 ","1990-02",222
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Opgenomen deposito's met opzegtermijn ","> 3 maanden ","05 ","1990-03",227
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Opgenomen deposito's met opzegtermijn ","> 3 maanden ","05 ","1990-04",225
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Opgenomen deposito's met opzegtermijn ","> 3 maanden ","05 ","1990-05",226
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Opgenomen deposito's met opzegtermijn ","> 3 maanden ","05 ","1990-06",228
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Opgenomen deposito's met opzegtermijn ","> 3 maanden ","05 ","1990-07",229
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Opgenomen deposito's met opzegtermijn ","> 3 maanden ","05 ","1990-08",229
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Opgenomen deposito's met opzegtermijn ","> 3 maanden ","05 ","1990-09",229
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Opgenomen deposito's met opzegtermijn ","> 3 maanden ","05 ","1990-10",229
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Opgenomen deposito's met opzegtermijn ","> 3 maanden ","05 ","1990-11",228
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Opgenomen deposito's met opzegtermijn ","> 3 maanden ","05 ","1990-12",227
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Opgenomen deposito's met opzegtermijn ","> 3 maanden ","06 ","1990-12",225
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Opgenomen deposito's met opzegtermijn ","> 3 maanden ","06 ","1991-01",224
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Opgenomen deposito's met opzegtermijn ","> 3 maanden ","06 ","1991-02",224
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Opgenomen deposito's met opzegtermijn ","> 3 maanden ","06 ","1991-03",224
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Opgenomen deposito's met opzegtermijn ","> 3 maanden ","06 ","1991-04",224
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Opgenomen deposito's met opzegtermijn ","> 3 maanden ","06 ","1991-05",226
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Opgenomen deposito's met opzegtermijn ","> 3 maanden ","06 ","1991-06",227
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Opgenomen deposito's met opzegtermijn ","> 3 maanden ","06 ","1991-07",228
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Opgenomen deposito's met opzegtermijn ","> 3 maanden ","06 ","1991-08",229
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Opgenomen deposito's met opzegtermijn ","> 3 maanden ","06 ","1991-09",229
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Opgenomen deposito's met opzegtermijn ","> 3 maanden ","06 ","1991-10",229
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Opgenomen deposito's met opzegtermijn ","> 3 maanden ","06 ","1991-11",229
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Opgenomen deposito's met opzegtermijn ","> 3 maanden ","06 ","1991-12",227
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Opgenomen deposito's met opzegtermijn ","> 3 maanden ","07 ","1991-12",227
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Opgenomen deposito's met opzegtermijn ","> 3 maanden ","07 ","1992-01",228
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Opgenomen deposito's met opzegtermijn ","> 3 maanden ","07 ","1992-02",228
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Opgenomen deposito's met opzegtermijn ","> 3 maanden ","07 ","1992-03",228
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Opgenomen deposito's met opzegtermijn ","> 3 maanden ","07 ","1992-04",228
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Opgenomen deposito's met opzegtermijn ","> 3 maanden ","07 ","1992-05",230
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Opgenomen deposito's met opzegtermijn ","> 3 maanden ","07 ","1992-06",235
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Opgenomen deposito's met opzegtermijn ","> 3 maanden ","07 ","1992-07",238
