"date","Bankruptcies_Bankruptcies","ConsumerConsumption_Domestic_consumption_by_households_VolumeChangesShoppingdayAdjusted_3","ConsumerConsumption_Consumption_of_goods_by_households_VolumeChangesShoppingdayAdjusted_3","ConsumerConsumption_Foodproducts._beverages_and_tabacco_VolumeChangesShoppingdayAdjusted_3","ConsumerConsumption_Durable_consumer_goods_VolumeChangesShoppingdayAdjusted_3","ConsumerConsumption_Textiles_and_clothing_VolumeChanges_2","ConsumerConsumption_Leather_goods_and_footwear_VolumeChanges_2","ConsumerConsumption_Home_furnishing_and_home_decoration_VolumeChanges_2","ConsumerConsumption_Electrical_equipment_VolumeChanges_2","ConsumerConsumption_Vehicles_VolumeChanges_2","ConsumerConsumption_Other_goods_VolumeChangesShoppingdayAdjusted_3","ConsumerConsumption_Electricity._gas._water_and_motor_fuels_VolumeChanges_2","ConsumerConsumption_Personal_care_and_other_goods_VolumeChanges_2","ConsumerConsumption_Consumption_of_services_by_households_VolumeChangesShoppingdayAdjusted_3","ConsumerConfidence_Consumentenvertrouwen_1","ConsumerConfidence_EconomischKlimaat_2","ConsumerConfidence_Koopbereidheid_3","ConsumerConfidence_EconomischeSituatieLaatste12Maanden_4","ConsumerConfidence_EconomischeSituatieKomende12Maanden_5","ConsumerConfidence_FinancieleSituatieLaatste12Maanden_6","ConsumerConfidence_FinancieleSituatieKomende12Maanden_7","ConsumerConfidence_GunstigeTijdVoorGroteAankopen_8","CPI_CPI_1","Employment_Employment_allGenders_15.to.74.years_SeasonallyAdjusted_8_UnemplyRate","Employment_Employment_allGenders_15.to.74.years_SeasonallyAdjusted_12_Gross_Labor_Particp","Employment_Employment_allGenders_15.to.74.years_SeasonallyAdjusted_14_Net_Labor_Particp","Employment_Employment_allGenders_15.to.24.years_SeasonallyAdjusted_8_UnemplyRate","Employment_Employment_allGenders_25.to.44.years_SeasonallyAdjusted_8_UnemplyRate","Employment_Employment_allGenders_45.to.74.years_SeasonallyAdjusted_8_UnemplyRate","Employment_Employment_allGenders_45.to.74.years_SeasonallyAdjusted_12_Gross_Labor_Particp","Employment_Employment_allGenders_45.to.74.years_SeasonallyAdjusted_14_Net_Labor_Particp","Employment_Employment_female_15.to.74.years_SeasonallyAdjusted_8_UnemplyRate","Employment_Employment_female_15.to.74.years_SeasonallyAdjusted_12_Gross_Labor_Particp","Employment_Employment_female_15.to.74.years_SeasonallyAdjusted_14_Net_Labor_Particp","Employment_Employment_female_15.to.24.years_SeasonallyAdjusted_6_Unemployed_Labor_Force","Employment_Employment_female_15.to.24.years_SeasonallyAdjusted_8_UnemplyRate","Employment_Employment_female_25.to.44.years_SeasonallyAdjusted_8_UnemplyRate","Employment_Employment_female_45.to.74.years_SeasonallyAdjusted_6_Unemployed_Labor_Force","Employment_Employment_female_45.to.74.years_SeasonallyAdjusted_8_UnemplyRate","Employment_Employment_female_45.to.74.years_SeasonallyAdjusted_12_Gross_Labor_Particp","Employment_Employment_female_45.to.74.years_SeasonallyAdjusted_14_Net_Labor_Particp","ProducerConfidence_ProducerConfidence_1","ProducerConfidence_ExpectedActivity_2","BusinessInterestRates_BigBusinessInterestRate","BusinessInterestRates_Deposit.rate","BusinessInterestRates_Main.refinancing.operations..Variable.rate.tenders.weighted.average.interest.rate","BusinessInterestRates_Marginal.lending.rate","BusinessInterestRates_Main.refinancing.operations..Variable.rate.tenders.marginal.interest.rate","BusinessInterestRates_Main.refinancing.operations..Fixed.rate.tenders","BusinessInterestRates_Main.refinancing.operations..Variable.rate.tenders.minimum.bid.rate","BusinessInterestRates_Rente.op.uitstaande.bedragen..percentages.","BusinessInterestRates_HousingInterestRatesNLD","MoneySupply_M3_1","MoneySupply_M3_2","MoneySupply_M1","InternationalMoneyMarketIntRates_EuropeanArea_MoneyMarketIntRates_Intr_M1","InternationalMoneyMarketIntRates_EuropeanArea_MoneyMarketIntRates_Intr_M12","InternationalMoneyMarketIntRates_EuropeanArea_MoneyMarketIntRates_Intr_M3","InternationalMoneyMarketIntRates_EuropeanArea_MoneyMarketIntRates_Intr_M6","LeadingEconomicIndicators_ConsumLeadIndicator_NLD","LeadingEconomicIndicators_BusinessLeadIndicator_NLD","LeadingEconomicIndicators_BusinessLeadIndicator_DEU","LeadingEconomicIndicators_ConsumLeadIndicator_DEU","InternationalUnemploymentIndicators_Germany_unemply_F","InternationalUnemploymentIndicators_Germany_unemply_M","InternationalUnemploymentIndicators_France_unemply_F","InternationalUnemploymentIndicators_France_unemply_M","InternationalUnemploymentIndicators_Italy_unemply_F","InternationalUnemploymentIndicators_Italy_unemply_M","InternationalUnemploymentIndicators_Spain_unemply_F","InternationalUnemploymentIndicators_Spain_unemply_M","InternationalUnemploymentIndicators_Belgium_unemply_F","InternationalUnemploymentIndicators_Belgium_unemply_M","InternationalUnemploymentIndicators_Japan_unemply_F","InternationalUnemploymentIndicators_Japan_unemply_M","InternationalUnemploymentIndicators_United.States_unemply_F","InternationalUnemploymentIndicators_United.States_unemply_M","InternationalEnergyIndicators_Crude.oil..average","InternationalEnergyIndicators_Crude.oil..Brent","InternationalEnergyIndicators_Crude.oil..Dubai","InternationalEnergyIndicators_Crude.oil..WTI","InternationalEnergyIndicators_Coal..Australian","InternationalEnergyIndicators_Coal..South.African...","InternationalEnergyIndicators_Natural.gas..US","InternationalEnergyIndicators_Natural.gas..Europe","InternationalEnergyIndicators_Liquefied.natural.gas..Japan","InternationalEnergyIndicators_Natural.gas.index","InternationalMetals_Aluminum","InternationalMetals_Iron.ore..cfr.spot","InternationalMetals_Copper","InternationalMetals_Lead","InternationalMetals_Tin","InternationalMetals_Nickel","InternationalMetals_Zinc","InternationalMetals_Gold","InternationalMetals_Platinum","InternationalMetals_Silver"
Apr 2024,427,0.5,0.8,-0.5,2.6,4.7,-2.4,3.2,11.8,-5.4,-0.5,-4.1,4.5,0.2,-21,-34,-13,-40,-29,-10,5,-33,129.42,3.7,76.2,73.4,8.7,3.1,2.1,64.1,62.8,3.8,72.1,69.3,74,8.3,3.4,41,2.1,58.6,57.4,-3.6,5.3,4.34,4,4.99,4.75,4.7,4.5,4.25,2.59,3.84,1141262,1056337,423306,3.8517,3.7025,3.8864,3.8393,99.41752,100.1624,98.76274,99.4602,3.1,3.6,7.3,7.3,7.7,6.1,13,10.3,5,6,2.4,2.8,3.8,3.9,88.01133333333,90.054,89.39,84.59,134.97,104.89,1.5967,9.08511900567,11.87776966329,70.62684727469,2506.1,112.75,9464.43,2129.46,31774.5,18163.95,2732.74,2331.45,940.18,27.494
May 2024,343,0.3,-0.7,-3.2,2.1,11.8,1.8,4.2,10.3,-10.1,-2.3,-5,2.3,1.1,-22,-38,-12,-43,-33,-8,4,-30,129.69,3.6,76.2,73.4,8.4,3,2.1,64.1,62.8,3.7,72,69.3,73,8.1,3.3,42,2.2,58.6,57.3,-2.8,7.2,4.15,4,4.99,4.75,4.7,4.5,4.25,2.6,3.79,1158783,1073759,432305,3.8177,3.6821,3.8137,3.7879,99.39038,100.2577,98.75264,99.68581,3.1,3.6,7.4,7.4,7.6,5.8,13,10.3,5.1,5.9,2.4,2.8,3.7,4.2,81.445,81.995,83.53,78.81,142.01,105.63,2.1314,10.12306554509,12.16289610182,82.24744947083,2564.54,118.88,10139.33,2220.81,32977.51,19586.98,2959.13,2351.13,1014.68,29.36
Jun 2024,377,-1,-2.2,-3.8,-1.4,-4.7,-4.8,-0.6,8.1,-10.7,-1.6,-1.4,-3.8,-0.1,-23,-38,-14,-46,-30,-10,2,-32,129.91,3.6,76.1,73.4,8.6,3.1,2.1,63.9,62.6,3.8,72.1,69.4,77,8.6,3.3,40,2,58.6,57.4,-2.4,9.5,4.5,3.84166666666667,4.99,4.59166666666667,4.7,4.34166666666667,4.25,2.61,3.8,1152080,1066696,426029,3.6347,3.6496,3.7245,3.7149,99.39584,100.3005,98.7393,99.80845,3.2,3.7,7.4,7.5,7.6,6,12.9,10.3,5.1,5.9,2.4,2.6,4,4.1,81.205,82.555,82.17,78.89,135.1,105.3,2.5123,10.86897789978,12.13097146549,90.39727822341,2497.61,107.45,9648.17,2147.1,32032.7,17498.01,2809.19,2326.44,985.08,29.577
Jul 2024,499,1.1,2,-1.7,3.8,4.9,2.6,7.2,9.7,-1.8,4.1,5.5,3.9,0.4,-24,-39,-14,-47,-31,-10,0,-33,131.82,3.6,76,73.3,8.6,3,2.1,63.9,62.6,3.8,72.1,69.3,76,8.6,3.4,42,2.1,58.6,57.3,-2.7,10.4,4.53,3.75,4.99,4.5,4.7,4.25,4.25,2.62,3.88,1151940,1066279,426672,3.6175,3.5259,3.6848,3.6436,99.47997,100.2961,98.64753,99.86517,3.2,3.7,7.2,7.6,6.9,6.1,12.8,10.3,5.2,5.9,2.5,2.7,4.1,4.3,83.25866666667,85.296,83.94,80.54,137.55,105.31,2.0751,10.34681932853,12.49096428544,82.84976113615,2349.13,106.85,9385.31,2106.94,31860.47,16334.88,2777.27,2398.2,978.8,29.773
Aug 2024,330,1.1,1.8,-1.5,3.7,8.3,7.2,4.6,9.4,-3.2,3.3,5,2.6,0.5,-24,-42,-13,-51,-33,-9,1,-31,132.24,3.7,75.8,73,8.9,3,2.1,63.7,62.3,3.9,71.9,69.1,79,9,3.4,42,2.2,58.3,57.1,-1.9,10.7,4.51,3.75,4.99,4.5,4.7,4.25,4.25,2.63,3.84,1158856,1073294,429990,3.5967,3.1661,3.5476,3.4249,99.58724,100.2872,98.49467,99.76693,3.2,3.6,7.1,7.7,6.9,5.7,12.5,10.2,5.2,6,2.4,2.5,4.1,4.3,78.121,80.863,77.95,75.55,145.76,106.21,1.9903,12.37459819711,13.31963657776,92.02142844138,2343.67,99.91,8971.96,1994.63,31491.65,16292.12,2714.08,2470.15,945.36,28.53
Sep 2024,374,1.9,3.6,-1.8,7,7.3,12,1.7,9.1,-4.8,5.5,8.4,-1.6,0.6,-21,-37,-11,-45,-29,-7,4,-29,131.61,3.7,75.8,73,9,3.1,2.1,63.7,62.3,3.9,71.9,69,81,9.1,3.4,43,2.2,58.3,57,-1.7,11.9,4.29,3.64166666666667,4.99,4.24,4.7,3.99,4.25,2.64,3.85,1169468,1084024,433232,3.4381,2.936,3.4337,3.2578,99.63737,100.2475,98.31931,99.66508,3.2,3.6,7.2,7.7,6.9,5.7,12.3,10,5.4,6.1,2.2,2.7,3.9,4.2,72.42433333333,74.293,73.43,69.55,139.2,106.07,2.2508,11.7842591911,12.96922628408,92.14092086318,2449.92,92.83,9237.48,2000.31,31471.69,16076.74,2837.02,2570.55,966.7,30.131
Oct 2024,407,0.3,0.1,-2.1,0.8,2.5,-0.1,4.2,12.2,-0.7,2.3,3.1,4.2,0.4,-22,-37,-12,-46,-28,-9,2,-28,132.26,3.7,75.6,72.8,8.9,3.1,2.1,63.6,62.3,3.9,71.8,68.9,80,9.1,3.4,42,2.1,58.4,57.1,-3.2,6.7,4.17,3.42741935483871,4.99,3.82741935483871,4.7,3.57741935483871,4.25,2.65,3.73,1165669,1080143,435382,3.2055,2.6913,3.1666,3.0016,99.49115,100.2168,98.171,99.62639,3.2,3.6,7.1,7.6,6.7,5.6,12.1,9.7,5.5,6.1,2.2,2.7,4,4.2,73.97066666667,75.662,74.65,71.6,146.63,106.81,2.2077,12.92013302544,12.54097969411,96.72731980129,2595.58,101.39,9533.99,2034,32012.43,16765.8,3105.77,2690.08,998.91,32.416
Nov 2024,348,0.5,0.3,-2,1.3,-0.1,1.3,0.6,7.3,3.2,1.8,2.1,2.1,0.6,-25,-43,-12,-51,-34,-11,1,-28,131.48,3.7,75.8,73,8.7,3,2.1,63.7,62.3,3.9,71.8,69,79,8.9,3.4,43,2.2,58.4,57.1,-1.8,11.1,4.28,3.25,4.99,3.65,4.7,3.4,4.25,2.66,3.71,1181909,1096313,445946,3.0664,2.5056,3.0068,2.7875,99.29533,100.2775,98.0293,99.52335,3.2,3.6,7.2,7.5,6.6,5.6,12,9.6,5.5,6.2,2.4,2.5,4.2,4.3,72.29166666667,74.395,72.79,69.69,142.12,106.82,2.1045,13.92640045783,12.82273138964,100.44877640894,2582.19,100.5,9075.73,1987.53,29654.89,15723.06,3004.2,2651.13,965.53,31.094
Dec 2024,385,1.2,2.3,-3.6,7,2.2,1.6,3.3,10.4,8,2.8,3.3,0,0.3,-26,-45,-13,-54,-37,-11,0,-27,131.63,3.7,75.9,73.1,8.7,3,2.1,63.8,62.5,3.9,72,69.2,76,8.5,3.4,44,2.2,58.5,57.2,-1.6,11.1,3.96,3.13709677419355,4.99,3.53709677419355,4.7,3.28709677419355,4.25,2.66,3.65,1165874,1078943,443613,2.886,2.4383,2.8161,2.6303,99.11682,100.3659,97.89384,99.45757,3.3,3.7,7.2,7.4,7.2,5.8,12.1,9.6,5.6,6.5,2.5,2.5,4.1,4.1,72.311,73.833,73.31,69.79,129.81,105.47,3.0229,13.85662099801,12.76,111.2270203769,2541.02,102.21,8916.32,1990.43,28864.99,15444.89,3034.16,2648.01,937.88,30.764
Jan 2025,346,1.2,1.3,3.2,1.7,7.2,7.2,3.7,3.1,-0.9,-1.4,-0.2,-0.9,1.1,-28,-50,-14,-57,-43,-13,-1,-28,131.35,3.8,76,73.2,8.9,3.1,2.2,63.9,62.5,4,72.1,69.2,78,8.8,3.5,45,2.3,58.8,57.4,-1.6,9.6,3.65,3,4.99,3.4,4.7,3.15,4.25,2.66,2.77,1168205,1082443,430219,2.7951,2.5221,2.7031,2.6121,98.88982,100.4307,97.97256,99.40117,3.3,3.7,7.2,7.3,7.3,5.7,12.1,9.7,5.4,6.7,2.3,2.6,4,4,72.6050341438614,74.1992321747155,73.6310484941336,70.1503863593317,127.050285975899,105.279077264623,3.07692626323499,14.1264031403037,12.7569254560077,114.011045682447,2544.9473552859,102.209828819258,8823.20330414805,1986.12900013182,28375.8881235218,15284.6883415942,3053.22516566566,2679.93680152145,933.931290129026,30.8340492125888
Feb 2025,375,1.9,4.3,1.6,3.8,6.1,4.3,-3.5,3.1,-6.3,8.7,12.1,-4.1,0.2,-32,-54,-17,-58,-50,-15,-5,-32,132.8,3.8,76,73.1,8.8,3.3,2.3,63.9,62.4,4,72,69.1,76,8.5,3.7,46,2.4,58.6,57.2,-1.2,9.3,3.57,2.78571428571429,4.99,3.18571428571429,4.7,2.93571428571429,4.25,2.67,3.55,1173110,1087237,436526,2.6057,2.4069,2.5249,2.4596,98.65283,100.4552,98.17641,99.43567,3.3,3.8,7.4,7.5,7,5.4,12.1,9.7,5.5,6.9,2.3,2.5,4.1,4.2,72.8990367646774,74.565371256489,73.9521168700373,70.5107466507379,124.348066363753,105.088353387113,3.13103921613375,14.4013725230132,12.7538414044522,116.239007246925,2548.08228586243,102.209828819258,8730.91205414808,1981.83825024693,27895.0458588259,15126.1383917449,3072.41096114063,2712.24479758406,929.988119441127,30.9042083312124
Mar 2025,292,1.5,1.8,2.8,2.3,6.4,12.9,-1.7,6,-9,-0.6,1.2,-1.6,1.3,-34,-57,-18,-59,-55,-16,-6,-34,133.33,3.9,76,73.1,8.9,3.3,2.3,63.9,62.4,4.1,72,69.1,77,8.6,3.7,46,2.3,58.7,57.3,-1.5,10,3.68,2.58870967741935,4.99,2.98870967741935,4.7,2.73870967741935,4.25,2.68,3.46,1172689,1086790,431390,2.401,2.3984,2.4424,2.3854,98.48312,100.4078,98.39021,99.53914,3.3,3.9,7.5,7.6,6.9,5.8,12.2,9.6,5.4,6.9,2.2,2.7,4.1,4.2,73.1930393854933,74.9315103382625,74.273185245941,70.8711069421442,122.227724989019,104.933380060335,3.18515216903251,14.62549970259,12.7513746999391,118.021376529514,2550.59023098961,102.209828819258,8657.77457170282,1978.41229475343,27516.2453260272,15000.4833893144,3087.84637715242,2744.94228290963,926.845573062945,30.9604505599122
Apr 2025,426,-0.4,-0.3,0.6,1.4,6.2,3.2,1,2.3,1.3,-4.7,-8.2,2.3,-0.4,-37,-61,-20,-64,-59,-18,-8,-34,134.72,3.8,76.1,73.2,8.8,3.2,2.3,64,62.5,4,72.1,69.2,77,8.6,3.5,46,2.3,58.7,57.3,-3.3,5.8,3.54,2.43333333333333,4.99,2.83333333333333,4.7,2.58333333333333,4.25,2.68,3.04,1177830,1091438,426854,2.2387,2.1424,2.2482,2.201,98.39725,100.2804,98.54829,99.64786,3.3,4,7.4,7.7,6.9,5.5,12,9.5,5.3,6.8,2.3,2.7,4,4.4,73.4870420063093,75.297649420036,74.5942536218448,71.2314672335504,120.557509171014,104.807417415417,3.23926512193126,14.8075560259423,12.7494016797534,119.447271980391,2552.59658762413,102.209828819258,8599.7059196958,1975.67577048498,27216.91188213,14900.7113510353,3100.2505347652,2778.03395298856,924.339183281009,31.0055180384636
May 2025,346,2.6,0.8,1.3,0.7,1,-2.3,-1.8,3.2,10.2,0,-0.2,0.5,4,-37,-61,-21,-64,-58,-20,-9,-36,134,3.8,76.1,73.3,8.8,3.1,2.3,64,62.5,3.9,72.2,69.4,77,8.6,3.2,48,2.4,58.7,57.2,-3.9,4.3,3.34,2.25,4.99,2.65,4.7,2.4,4.25,2.69,3.52,1196870,1110306,433612,2.0969,2.0804,2.0913,2.1169,98.47687,100.1358,98.61891,99.80289,3.3,4,7.4,7.8,7.2,6,11.9,9.4,5.2,6.7,2.3,2.6,4.2,4.3,73.7810446271253,75.6637885018094,74.9153219977485,71.5918275249567,119.237780798521,104.70500920588,3.29337807483002,14.9550302449301,12.7478234833495,120.587988360937,2554.20167335796,102.209828819258,8553.53152104221,1973.48925706806,26979.791347709,14821.3717200832,3110.20973638594,2811.5245599178,922.338952264246,31.0416192577726
Jun 2025,321,0.7,2.2,2.3,3.7,4.3,5.2,-0.7,2.2,-4,-1,-5.6,1.5,-0.4,-36,-58,-21,-62,-54,-20,-8,-36,133.96,3.8,76.1,73.3,8.7,3.1,2.3,64,62.5,3.9,72.1,69.3,75,8.5,3.2,49,2.5,58.6,57.1,-5,2.3,3.22,2.22727272727273,4.99,2.62727272727273,4.7,2.37727272727273,4.25,2.69,3.59,1189925,1103091,425382,1.9285,2.0809,1.9836,2.0497,98.63282,99.98371,98.56264,99.92593,3.3,4,7.3,7.8,7,5.7,11.7,9.3,5.1,6.7,2.4,2.5,3.9,4.3,74.0750472479412,76.0299275835829,75.2363903736522,71.9521878163629,118.19240478248,104.621733978596,3.34749102772877,15.0742269743072,12.7465610668351,121.500561481249,2555.485742286,102.209828819258,8516.7705530865,1971.74177312675,26791.5831971952,14758.2042771008,3118.20013440405,2845.41891308322,920.741884280084,31.0705305015365
Jul 2025,384,0.700190547511943,1.68532890940666,1.73346769350066,2.88297655656196,3.99520239502878,3.57309333967087,-0.847730752486903,3.15891105422123,-0.162299430205109,0.413780727752873,-1.05523004285557,0.528194900782374,-0.399559633986453,-32,-52,-19,-59,-46,-17,-5,-34,135.69,3.8,76.2,73.3,8.4,3.2,2.4,64.1,62.6,3.9,72.3,69.5,73,8.3,3.3,50,2.5,58.8,57.4,-4.9,4,3.18325490805544,2.1395078647912,4.99,2.60446567932392,4.7,2.344397625947,4.25,2.69772311933922,3.61160351095419,1186729.9085367,1098598.63458057,417350.811843104,1.8923,2.0791,1.9863,2.0553,98.7601683628809,99.8560536370856,98.5140978297584,100.049156418877,3.3,4.1,7.3,7.8,6.7,5.4,11.6,9.3,5,6.6,2.2,2.5,4.1,4.4,74.3690498687572,76.3960666653564,75.5574587495559,72.3125481077691,117.362704467143,104.55400593291,3.40160398062753,15.1703974579793,12.7455512235961,122.230619990199,2556.51299770121,102.209828819258,8487.47554913973,1970.34488764484,26641.9624169108,14707.8642050217,3124.60723594445,2879.72187985027,919.466221139121,31.0936788875655
Aug 2025,314.302137500682,0.700190547511943,1.68532890940666,1.73346769350066,2.88297655656196,3.99520239502878,3.57309333967087,-0.847730752486903,3.15891105422123,-0.162299430205109,0.413780727752873,-1.05523004285557,0.528194900782374,-0.399559633986453,-32,-52,-19,-61,-43,-18,-4,-34,135.710736932092,3.79675840700756,76.2248147389473,73.3154794167796,8.303440367738,3.20664457847717,2.41800692734831,64.1385048064896,62.6214903304273,3.89059973439735,72.3363220487199,69.534034134157,72.322160932287,8.24779994505378,3.29265764928715,50.4396567174636,2.51357624451202,58.8436508097346,57.441669338373,-2.2,6.1,3.13058204145639,2.05176023337811,4.99,2.58197810753142,4.7,2.31740884432705,4.25,2.70310955626405,3.68018089424331,1183520.54237227,1099362.29393599,415143.386066187,1.8211030060836,2.06959617053166,1.95319792592615,2.03907561606598,98.864171642504,99.748900919898,98.4655678466474,100.17253157092,3.29982204359365,4.11276717399775,7.28371941924209,7.81500291613668,6.72596280443172,5.46910858275568,11.5069213043168,9.2875896257267,4.96085609125725,6.52988902788179,2.2528977286734,2.50336596121221,4.31009921628767,4.39998962733705,74.6630524895731,76.7622057471299,75.8785271254596,72.6729083991754,116.703138056195,104.498915068376,3.45571693352629,15.2478796285425,12.7447434065762,122.81466680752,2557.33480225159,102.209828819258,8464.11210211537,1969.22808183444,26522.8676288157,14667.7158005749,3129.74239903308,2914.43838626296,918.446963218802,31.1122100168012
Sep 2025,334.320283806055,0.700190547511943,1.68532890940666,1.73346769350066,2.88297655656196,3.99520239502878,3.57309333967087,-0.847730752486903,3.15891105422123,-0.162299430205109,0.413780727752873,-1.05523004285557,0.528194900782374,-0.399559633986453,-31.339921985554,-50.9175539447209,-18.8354925802723,-61.3764767235808,-40.4423244888788,-17.9848435522471,-3.531112337016,-33.8801883744767,135.837548756448,3.79523354064871,76.2496369992022,73.3294580663273,8.22617088832064,3.21340112667661,2.43486352585873,64.1770158735618,62.6440103630507,3.88333961807965,72.377609207945,69.5661982664216,71.7797638886975,8.20602562707982,3.28676756203371,50.7936688173245,2.52622057696939,58.8903171240348,57.4833662545056,-2.20027026957293,5.88178977021398,3.08784608979624,1.96401260196502,4.99,2.55968469874485,4.7,2.29524424637406,4.25,2.70834978132219,3.73504281095568,1182329.28190942,1098412.29236396,418262.871021455,1.76943628862792,2.06209548393605,1.92632784855225,2.02609772889156,98.9491033165469,99.6589608004867,98.4236857458258,100.296058862458,3.29982803514169,4.15509013103383,7.27137807470132,7.82700332861208,6.72596280443172,5.44344595082896,11.4353435713331,9.27746214858037,4.92953583389052,6.47064428262946,2.2528977286734,2.50336596121221,4.53101757826824,4.39998962733705,74.9570551103891,77.1283448289034,76.1995955013634,73.0332686905816,116.178153387976,104.454098551278,3.50982988642504,15.3102340254608,12.7440971897984,123.281904269504,2557.99224606648,102.209828819258,8445.46764862517,1968.3350849847,26427.9752223857,14635.6759945408,3133.85660874355,2949.57341775126,917.632370415708,31.1270428746788
Oct 2025,350.375631002817,0.700190547511943,1.68532890940666,1.73346769350066,2.88297655656196,3.99520239502878,3.57309333967087,-0.847730752486903,3.15891105422123,-0.162299430205109,0.413780727752873,-1.05523004285557,0.528194900782374,-0.399559633986453,-30.8120013434681,-50.0517993257925,-18.7039113922884,-61.6779453260814,-38.3962295446295,-17.972837850053,-3.15534635087005,-33.7843558894964,136.574316017928,3.79401364755508,76.2744592594571,73.3423707403343,8.16435528891827,3.21943290191618,2.45063522884663,64.2155269406341,62.666530395674,3.87753152501611,72.418919932503,69.5965785673219,71.3458462402912,8.17260617026689,3.28203427949597,51.076878503131,2.53809585511298,58.9369834383349,57.5250631706382,-2.20027026957293,5.88178977021398,3.0531724203679,1.87626497055192,4.99,2.53758377651496,4.7,2.27704152016968,4.25,2.71344776335432,3.77893235239045,1179086.30739036,1096589.83584752,412850.368876615,1.72758678157317,2.05609493454339,1.90451048091768,2.01571273947638,99.0184606414492,99.5834683137626,98.3875386001755,100.419738481101,3.29983324099698,4.18969007443501,7.26150499869146,7.83660366624248,6.72596280443172,5.41886410709754,11.3780772161318,9.26919240995664,4.90447962561104,6.42324848610301,2.2528977286734,2.50336596121221,4.76325932753321,4.39998962733705,75.2510577312051,77.4944839106769,76.5206638772671,73.3936289819879,115.759865447386,104.417636990664,3.5639428393238,15.3603684578753,12.7435802399472,123.655694245595,2558.51820125806,102.209828819258,8430.58165263638,1967.62097269084,26352.3057956766,14610.0945440401,3137.15187299405,2985.13201984703,916.981216358493,31.1389142548081
Nov 2025,360.298288202041,0.700190547511943,1.68532890940666,1.73346769350066,2.88297655656196,3.99520239502878,3.57309333967087,-0.847730752486903,3.15891105422123,-0.162299430205109,0.413780727752873,-1.05523004285557,0.528194900782374,-0.399559633986453,-30.389664669726,-49.3591918928668,-18.598646439491,-61.919120243143,-36.7593533867822,-17.9632200450697,-2.85472692931333,-33.7076898861118,136.059433961999,3.79303773307494,76.299281519712,73.3542987273291,8.11490279670157,3.22481765038045,2.4653918604995,64.2540380077064,62.6890504282973,3.87288505055777,72.4602542358443,69.6252739686219,70.9987121107385,8.14587060286954,3.27823060688161,51.3034462565103,2.54924885440837,58.9836497526351,57.5667600867707,-2.20027026957293,5.88178977021398,3.02504005628282,1.78851733913883,4.99,2.51567367886734,4.7,2.26209249010044,4.25,2.71840736346911,3.81404399199015,1187686.55716398,1103228.9355768,417781.411582651,1.69368911346164,2.05129449493633,1.88679570012721,2.00740260365042,99.0750995641105,99.5201026479276,98.3563394277913,100.543570614691,3.29983776419015,4.21792654380837,7.25360653758177,7.84428394246687,6.72596280443172,5.39531753389485,11.3322607966764,9.26243963471788,4.88443465707857,6.38533184862219,2.2528977286734,2.50336596121221,5.00740485540199,4.39998962733705,75.545060352021,77.8606229924503,76.8417322531708,73.7539892733941,115.426318812488,104.387970658882,3.61805579222255,15.4006482905808,12.7431666951477,123.954726231669,2558.93896552305,102.209828819258,8418.69174351076,1967.04986428854,26291.9262775438,14589.6615781187,3139.79058126362,3021.11929890855,916.460625785926,31.148414620614
Dec 2025,314.300926248043,0.700190547511943,1.68532890940666,1.73346769350066,2.88297655656196,3.99520239502878,3.57309333967087,-0.847730752486903,3.15891105422123,-0.162299430205109,0.413780727752873,-1.05523004285557,0.528194900782374,-0.399559633986453,-30.0517952026736,-48.8051029562837,-18.5144344753248,-62.1120602048412,-35.4498522985459,-17.9555151918924,-2.61422608583889,-33.6463570710837,136.597015594404,3.79225700148663,76.3241037799669,73.3653171169881,8.07534079277238,3.22962477844339,2.47919875110006,64.2925490747786,62.7115704609207,3.86916787098509,72.5016121314269,69.6523779153032,70.7210047984342,8.12448214739404,3.27517397013072,51.4847004630012,2.55972350534108,59.0303160669352,57.6084570029033,-2.20027026957293,5.88178977021398,3.00221495810129,1.70076970772573,4.99,2.4939527581775,4.7,2.24981556534194,4.25,2.72323233796758,3.84213330883143,1186541.17060829,1100683.19525633,423547.294211384,1.6662323526951,2.04745414317633,1.87241204653018,2.00075277911184,99.1213523220527,99.4669157974084,98.3294096704418,100.6675554513,3.2998416942411,4.24093705285944,7.24728776845258,7.85042816834244,6.72596280443172,5.37276263054231,11.2956049926823,9.25692555797373,4.86839868072549,6.3549985384298,2.2528977286734,2.50336596121221,5.26406430172021,4.39998962733705,75.839062972837,78.2267620742238,77.1628006290745,74.1143495648003,115.160172916879,104.363831727574,3.67216874512131,15.4329916327515,12.7428358689574,124.19395182469,2559.27557702442,102.209828819258,8409.19188603912,1966.59309283399,26243.7222851081,14573.3357800904,3141.90314760547,3057.54042285387,916.044366111687,31.156017001707
